cloud
0 3 a O D D b O O O j O O O 0 | 2b 2a | Si 0.33 B 0.33 P 0.33
1 2 a D D O c O O O 0 | 4i 2b 2d | Ho 0.5 As 0.17 P 0.08 S 0.25
0 3 a D D D b O O O j O O O 0 | 2b 2a | La 0.25 Zr 0.5 Bi 0.25
1 2 b O O O c O O O 0 | 2t 1c 1a | Co 0.75 Si 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Cr 0.5 W 0.25 Au 0.25
0 3 a D D D b O O O j O O O 0 | 2a 8e 4d 4c 2b | Ho 0.04 Tm 0.62 In 0.17 Ru 0.17
0 3 a D D D b O O O j O O O 0 | 2b 2a | Al 0.25 B 0.5 Pt 0.25
1 1 c O O O 0 | 1a 1e 1g 1f | V 0.5 Ni 0.25 W 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Zr 0.2 Sc 0.6 Se 0.2
0 3 a E C C n O O O k O O O 0 | 3a | Ac 0.5 Fe 0.25 Os 0.25
1 2 a D D O c O O O 0 | 2a 8j 4i 4h 2d 4g | Y 0.08 Ho 0.5 Tm 0.25 Th 0.17
1 3 b O O O g O O O c O O O 0 | 1a 1d 2f 1b | Cs 0.2 Ba 0.2 Zr 0.4 Sn 0.2
1 2 a D D O c O O O 0 | 4i 2a | K 0.22 Be 0.22 Ni 0.11 O 0.44
0 3 a O D D b O O O j O O O 0 | 4d 4e 2a 2b 8f | Tm 0.38 Lu 0.25 Si 0.31 Ge 0.06
1 0 0 | 2i 1c 1a | Ac 0.17 V 0.08 Tc 0.08 O 0.67
1 3 b O O O g O O O c O O O 0 | 1d 1a 2f 1b | Nb 0.2 Fe 0.2 P 0.4 Cl 0.2
0 3 n O O O i O O O k O O O 0 | 1e 1b 1d | Pu 0.33 Cu 0.33 Sn 0.33
1 3 a D D D b O O O c O O O 0 | 2b 4i 2d | Ca 0.25 Mg 0.5 In 0.25
0 2 b O O O j O O O 0 | 1d 1a | Sc 0.25 Ni 0.5 Os 0.25
1 3 b O O O g O O O c O O O 0 | 2f 1d 1a 1b | Mg 0.4 Tc 0.2 Ru 0.2 Rh 0.2
0 3 a D D D b O O O m O O O 0 | 8g 2c 2b | Pm 0.57 Bi 0.07 Pb 0.36
1 3 a E C C n O O O e O O O 0 | 9d 18h 3a 6c | Fe 0.12 H 0.23 Pb 0.04 P 0.08 O 0.54
1 3 a D D O b O O D c O O D 0 | 8f 4c 4b | Nd 0.43 Mg 0.14 Ni 0.43
1 1 c O D D 0 | 4e | Tm 0.01 P 0.04 H 0.58 C 0.38
0 3 a D D D b O O O j O O O 0 | 4d 4c 8e 2a 2b | La 0.17 Pr 0.46 Nd 0.04 Mg 0.17 Ir 0.17
0 3 a O D D b O O O j O O O 0 | 4c 2b 2a | Nd 0.5 Al 0.33 B 0.17
1 2 b D O D c O D O 0 | 4c | Hf 0.5 Zr 0.17 Pb 0.33
1 2 a D D O c O O O 0 | 4g 4h 2c 8j 4i | Cs 0.18 La 0.18 Ir 0.09 O 0.55
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4c | Ba 0.33 Eu 0.33 In 0.33
1 1 c O D D 0 | 4e | H 0.5 C 0.4 N 0.05 O 0.05
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b 1a | K 0.2 Na 0.4 Tl 0.2 Ga 0.2
0 2 a D D O c O O O 0 | 4c 2a | La 0.38 Tl 0.38 Cd 0.06 In 0.12 P 0.06
1 1 c O O O 0 | 1f 1a 1e 1g | Na 0.25 Co 0.5 Pd 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 8c 4b | Mn 0.25 Tl 0.5 Re 0.25
1 3 n O O O b O O D e O O O 0 | 4f 2b 12k 6h | Rb 0.21 V 0.14 Br 0.64
1 3 a D D O b O O D c O O D 0 | 4c 8e | Tb 0.2 Dy 0.4 Er 0.2 Sc 0.2
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Ce 0.25 Lu 0.25 Rh 0.5
0 4 a D D D b O O O m O O O j O O O 0 | 2a 2d 2b 2c 8i | Pa 0.08 Zn 0.08 Hg 0.17 O 0.67
0 0 0 | 1a | Dy 0.59 Y 0.03 Os 0.03 Ir 0.34
1 1 c O D D 0 | 2a 4e | Mn 0.02 H 0.51 C 0.23 Br 0.05 N 0.05 O 0.14
1 3 a E C C n O O O e O O O 0 | 6c 3a | Ti 0.8 Mo 0.2
0 3 a D D O b O O O j O O O 0 | 2a 2b | Mn 0.25 Ga 0.5 As 0.25
0 3 a O D D b O O O j O O O 0 | 2a | P 0.33 Ir 0.33 F 0.33
0 4 a D D D b O O O m O O O c D O F 0 | 4b 8d 4a | Zr 0.25 Ta 0.5 Tc 0.25
1 3 b O O O g O O O c O O O 0 | 1b 2f 1a 1d | Tc 0.2 Ag 0.4 O 0.2 F 0.2
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Si 0.6 Ir 0.2 O 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4d 4c 4a | La 0.25 Be 0.25 Al 0.25 Rh 0.25
1 3 a E C C n O O O e O O O 0 | 9e 9d 3b 18h 6c | Ca 0.2 U 0.2 Zn 0.07 N 0.53
1 3 b O O O g O O O c O O O 0 | 1d 1a 1b 2f | Tl 0.2 Co 0.2 Cl 0.2 F 0.4
1 5 a D D D b O O O c O O O d O O O e O O O 0 | 8c 2a 6b 12e 12d | Th 0.2 Ge 0.05 H 0.15 Rh 0.6
0 1 j O O O 0 | 2c 1b 1a | Y 0.22 Tm 0.31 Lu 0.03 Pt 0.44
1 2 a D D O c O O O 0 | 2c 2b 4i | Mg 0.25 Cu 0.25 Ru 0.5
1 1 c O O O 0 | 1e 1g 1a 1f 2m 2n | Ac 0.12 Dy 0.12 Ho 0.25 As 0.5
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | Sc 0.2 Ta 0.4 Co 0.4
1 2 n O O O e O O O 0 | 2d 1a 6i | Pm 0.22 Pr 0.11 Sm 0.67
1 3 b O O O g O O O c O O O 0 | 2h 1d 2g 1a | Zr 0.33 Ti 0.17 Hg 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4d 4e 2a 8h | Er 0.22 Zn 0.22 B 0.11 Rh 0.44
1 4 b O O O c O O O d O O O e O O O 0 | 8g 1a 12h 6e 6f | Pr 0.24 Sm 0.03 Pd 0.73
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Hf 0.5 Cd 0.25 Pd 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 8f 2a 8j 8i | Mg 0.31 Zn 0.08 Cu 0.62
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | K 0.25 Re 0.25 Pt 0.5
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Ca 0.25 Ta 0.25 Rh 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 16e 4d | In 0.17 Re 0.67 Bi 0.17
1 3 n O O O b O O O e O O O 0 | 1a 3g 2c | Mo 0.17 Au 0.83
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a 18h | Cs 0.2 Zr 0.1 Ga 0.1 I 0.6
1 3 a D D O b O O O c O O O 0 | 2b 4f 2a | Mg 0.25 Zr 0.75
0 0 0 | 1a | Li 0.25 Ge 0.12 B 0.12 O 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4c 4b | Li 0.25 Pr 0.25 Nd 0.25 Tc 0.25
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Ba 0.33 Ta 0.33 Ti 0.33
0 3 a O D D b O O O j O O O 0 | 2a 2b | Ac 0.25 Pr 0.25 Ni 0.25 Au 0.25
0 3 b O O O g O O O j O O O 0 | 1a 1b | Cd 0.5 Ni 0.25 Sb 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 24f 24g 16e | Sm 0.67 Co 0.17 Ag 0.17
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a | Ta 0.5 Br 0.5
0 5 b O O O c O O O d O O O e D D D h D D D 1 Y Y Y | 4c 4b 2a 6d | Gd 0.25 Mg 0.38 Te 0.38
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4c 4b 4a | Na 0.25 Cr 0.25 Ag 0.25 Os 0.25
1 0 0 | 2i | H 0.51 C 0.4 N 0.06 Cl 0.02 O 0.02
0 3 n O O O i O O O e O O O 0 | 3f 3g 2d | Na 0.27 Li 0.27 Hg 0.45
1 0 0 | 2i | La 0.02 Fe 0.02 H 0.38 C 0.24 N 0.18 O 0.16
0 3 a O D D b O O O j O O O 0 | 4c 2a 2b | Mg 0.33 Ag 0.17 Sb 0.5
0 3 a D D O b O O D j O O D 0 | 4a | Ca 0.33 Cu 0.33 N 0.33
1 3 a E C C n O O O e O O O 0 | 3b 6c 3a | Na 0.12 Sm 0.25 Tl 0.12 Hg 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1a 1b 1d | Mn 0.4 V 0.2 Re 0.2 P 0.2
1 2 b D O D c O D O 0 | 4c | Li 0.33 Sc 0.33 Pt 0.33
1 2 a D D O c O O O 0 | 4h 2d 4g 2a 8j 4i | Li 0.25 Pu 0.17 Np 0.08 Te 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 8g 2a | Li 0.18 Cd 0.55 Ag 0.27
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Li 0.5 Hf 0.25 W 0.25
1 3 a D D O b O O O c O O O 0 | 4e 2c 2d | Bi 0.5 B 0.25 Ru 0.25
1 3 a D D D b O D O c O D O 0 | 4a 4d 4c 4b 16j 8h 4e | Na 0.18 Co 0.09 Ni 0.09 F 0.64
0 3 b O O O g O O O j O O O 0 | 1a 1b | Zr 0.5 Mo 0.25 Au 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4a 16e | Ba 0.17 Fe 0.17 Au 0.67
1 3 b O O O g D D D c D D D 0 | 2b 8i 4g | Ac 0.14 Mg 0.57 Cd 0.29
1 3 a D D O b O O D c O O D 0 | 4c 8f 4a | Pa 0.2 Ga 0.2 Co 0.4 C 0.2
1 3 b O O O g O O O c O O O 0 | 1b 1d 2f | Pd 0.25 Ir 0.25 Au 0.5
1 3 a D D D b O O O c O O O 0 | 2d 2b 4i | Si 0.25 Os 0.25 Cl 0.5
0 3 b D O D c O D D d O O O 0 | 4a | Nd 0.33 B 0.33 Ir 0.33
0 3 b O O O m O O O j O O O 0 | 2g 1c 1a 1b 1d | Pr 0.2 Mn 0.1 P 0.4 Ir 0.3
1 3 a D D D b O O O c O O O 0 | 2b 8l 4i 2d | Mn 0.12 Pt 0.5 Rh 0.38
0 3 a D D O b O O O j O O O 0 | 2b 2a | Li 0.25 Zn 0.5 Ir 0.25
0 4 a D D D b O O O m O O O j O O O 0 | 2a 2d 2c 2b | In 0.5 Tc 0.25 Mo 0.25
1 2 a D D O c O O D 0 | 8f 4e | H 0.46 Ru 0.03 C 0.37 N 0.03 Cl 0.03 F 0.09
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a | La 0.33 Co 0.33 Re 0.33
1 2 a D D O c O O O 0 | 4h 2d 4g 2a 8j 4i | K 0.25 Pu 0.17 Co 0.08 Se 0.5
1 2 a D D O c O O O 0 | 4i 2c 2b | Tm 0.21 Ga 0.61 Pd 0.18
0 4 a D D D b O O O m O O O j O O O 0 | 2c 2a 2b 2d 8i | Np 0.08 Pa 0.08 Si 0.17 O 0.67
0 2 b O O O j O O O 0 | 1a 1d | Ga 0.25 Ge 0.25 Bi 0.5
1 2 b O O O c O O O 0 | 1f 1d 1a 1g | Y 0.25 Ag 0.25 Bi 0.5
0 2 a D D O j O O O 0 | 2a | Cu 0.5 Ge 0.25 Au 0.25
1 1 c O D D 0 | 4e | P 0.04 H 0.46 C 0.5
1 1 c O O O 0 | 1f 1a 1e 1g | Ca 0.25 V 0.5 Ge 0.25
1 3 a D D O b O O D c O O D 0 | 4c 8f | K 0.25 Tl 0.5 Bi 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Ba 0.5 U 0.25 Os 0.25
0 3 b O O O g O O O j O O O 0 | 1a 1b | Ca 0.25 Te 0.5 Os 0.25
1 2 a D D O c O O D 0 | 4e 8f | Tb 0.1 Pm 0.2 Y 0.6 Ho 0.1
1 3 a D D D b O O O c O O O 0 | 2d 4i 2b | Cd 0.25 Ni 0.5 As 0.25
1 3 a D D D b O O O c O O O 0 | 4j 2a 4h | Er 0.4 Mg 0.2 Co 0.4
1 3 b O O O g O O O c D D O 0 | 4g 2a 8j 2c | Sm 0.2 Ta 0.2 Cd 0.1 Rh 0.5
1 3 a E C C n O O O e O O O 0 | 3a 6c 18h 3b | Er 0.08 Sc 0.17 Fe 0.75
0 5 a D D D b O O O c O O O d O O O l O O O 0 | 6b 8c | Pu 0.27 Ge 0.36 Ir 0.36
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d | Na 0.5 Mo 0.25 Ir 0.25
1 3 b O O O g O O O c O O O 0 | 1a 2f 1d 1b | Sr 0.2 Zr 0.4 Be 0.2 Hg 0.2
1 3 a E C C n O O O e O O O 0 | 9d 3a 9e 18h 6c | K 0.2 Zr 0.07 Np 0.2 Te 0.53
1 2 a D D O c O O O 0 | 4i | Pd 0.2 W 0.2 O 0.6
1 2 a D D O c O O O 0 | 2c 4i 2b | K 0.25 Ba 0.5 Pb 0.25
1 3 b O O O g O O O c O O O 0 | 1a 1d 1b 2f | Re 0.2 Sb 0.2 S 0.2 N 0.4
0 4 a O D D a D O D b O O O j O O O 0 | 4a | As 0.33 P 0.33 W 0.33
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4a 4d 4c | Be 0.25 Co 0.5 Ni 0.25
0 2 a E C C n O O O 0 | 3a 9b | K 0.1 Tl 0.1 Ag 0.2 Cl 0.6
1 2 b D O O c O O O 0 | 2f 2e | Y 0.25 Pa 0.25 P 0.25 O 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Nb 0.25 Tc 0.25 B 0.5
1 3 a D D D b O O O c O O O 0 | 4i 2d 2b | Na 0.5 In 0.25 B 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4b 4c 4a | Nb 0.25 Fe 0.25 Hg 0.25 Pd 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4d 4a | Be 0.25 Fe 0.25 P 0.25 Os 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4d 4e 2a | Al 0.4 Tc 0.4 Sn 0.2
0 1 j O O O 0 | 1a 1b | Ce 0.33 Hf 0.08 Ga 0.25 Ir 0.33
0 4 a D D D b D D D g O D B j O O O 0 | 4a | Er 0.33 Co 0.33 Sb 0.33
0 2 a D D O j O O D 0 | 4a | Fe 0.23 Ni 0.08 I 0.69
0 3 b O O O g O O O j O O O 0 | 1b 1a | Ho 0.25 Er 0.25 Hg 0.25 Ru 0.25
0 3 a D D D b O O O j O O O 0 | 2a 2b | Ta 0.5 Tl 0.25 Fe 0.25
0 2 a D D O j O O O 0 | 2a | Si 0.25 Br 0.25 Cl 0.5
1 1 c O D D 0 | 4e | B 0.31 H 0.47 C 0.12 N 0.03 O 0.06
0 5 a D D D b D D D g O D B c D O F h O D B 1 O B Z | 4b 32i 4a 8c | Sr 0.08 Cd 0.75 Pd 0.17
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a | Ce 0.5 Bi 0.5
1 0 0 | 2i | H 0.4 C 0.51 N 0.02 Cl 0.02 O 0.05
1 3 a D D O b O O O c O O O 0 | 2a 4f 2b | Sr 0.25 Mg 0.75
1 2 a D D O c O O O 0 | 2a 4i 8j | Re 0.09 Ir 0.18 Rh 0.73
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 2a | Ba 0.25 Ni 0.5 Hg 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Tl 0.5 Fe 0.25 Ru 0.25
1 3 a D D D b O O O c O O O 0 | 4i 2a 4h 8l 2d | Ac 0.21 Mg 0.14 Al 0.64
0 3 a D D D b O O O j O O O 0 | 2a 2b | Tl 0.25 In 0.25 Se 0.5
1 3 n O O O b O O D e O O O 0 | 2d 4f 4e 2a | Zn 0.12 Sb 0.5 Mo 0.38
0 2 b O O O j O O O 0 | 1d 1a | Hg 0.25 Pt 0.5 Au 0.25
1 3 b O O O g O O O c O O O 0 | 1a 1d 1b 2f | V 0.2 Cr 0.2 Ni 0.2 B 0.4
1 3 a E C C n O O O e O O O 0 | 6c 9d 3a | Nb 0.33 Fe 0.5 Ir 0.17
1 4 b O O O c O O O d O O O e D D D 0 | 6d 6c | La 0.5 Tc 0.5
1 3 a D D D b O O O c O O O 0 | 4i 4j 2d 2a 8l 4h | Ac 0.42 Sm 0.08 Au 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Lu 0.5 Ti 0.25 Pt 0.25
1 3 a D D O b O O O c O O O 0 | 4e 2c 2d | Tl 0.5 Cd 0.25 Ru 0.25
0 2 a E C C n O O O 0 | 3a 9b | K 0.2 Hg 0.1 Pb 0.1 Br 0.6
1 2 a E C C n O O O 0 | 18f 3a 3b | Zn 0.43 Ga 0.57
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Ac 0.6 Tl 0.2 O 0.2
0 3 n O O O b O O O k O O O 0 | 6e 3c 2b 1a | Mn 0.52 P 0.48
0 3 a E C C n O O O k O O O 0 | 3a | Ba 0.25 Si 0.5 Pt 0.25
0 3 n O O O i O O O k O O O 0 | 1a 1d 1f | Er 0.33 Pt 0.33 Au 0.33
1 3 b O O O g O O O c O O O 0 | 2f 1a 1b 1d | Sc 0.4 Ga 0.2 Si 0.2 P 0.2
1 4 a D D D b O O O g O O O c O O D 0 | 16l 4c 8h 4a | Eu 0.62 Si 0.38
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1a 1b | Rb 0.6 Cd 0.2 Si 0.2
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Cs 0.25 Tl 0.25 Re 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 2b | Si 0.25 Te 0.5 Se 0.25
1 3 a D D D b O O O c D D O 0 | 4b 8j | Li 0.2 Sc 0.4 Pb 0.4
0 2 a D D O j O O O 0 | 4b 2a | Cs 0.06 La 0.32 Re 0.06 Cl 0.55
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4a 4c 4d | U 0.25 Al 0.25 Fe 0.25 Os 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4a 4b | Ta 0.5 Tc 0.25 Cu 0.25
0 3 a E C C n O O O k O O O 0 | 3a | Ta 0.5 Ag 0.25 Pt 0.25
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Ca 0.25 Be 0.5 Ir 0.25
1 2 a D D O c O O O 0 | 2a 4i | Ac 0.14 Nd 0.29 Sm 0.29 Ho 0.29
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4b 4c | Ta 0.25 Zn 0.25 Ni 0.25 Hg 0.25
1 1 c O D D 0 | 4e | H 0.41 C 0.46 N 0.04 O 0.09
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Ho 0.25 Er 0.5 N 0.25
0 5 a O D D a D O D b O O O c O O O h B B B 1 Z Z Z | 16g 8a 8b 32h | Rb 0.25 Sr 0.12 Mn 0.12 O 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1a 1d 1b | Sr 0.4 Bi 0.2 Pd 0.2 C 0.2
0 3 a D D D b O O O m O O O 0 | 8g 2b 2c | La 0.36 Pb 0.07 S 0.57
1 1 c O D D 0 | 4e | K 0.07 H 0.27 C 0.27 Br 0.07 N 0.13 O 0.2
0 3 a E C C n O O O k O O O 0 | 3a | Be 0.25 Ni 0.5 Se 0.25
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Sc 0.33 Zn 0.33 Br 0.33
0 3 b O O O g O O O j O O O 0 | 2c 1b | Ni 0.5 Te 0.25 N 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Pm 0.25 Al 0.25 Ru 0.5
1 3 n O O O b O O D e O O O 0 | 4f 2c 12k 2a 2b 2d | Th 0.25 Fe 0.75
1 0 0 | 2i | Ni 0.01 H 0.35 C 0.37 N 0.12 O 0.14
1 2 a D D O c O O O 0 | 8j 4i 4g 2c | Nd 0.62 Sb 0.15 Au 0.23
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a 4b | Nd 0.25 Zn 0.25 Rh 0.25 Pt 0.25
0 3 a D D O b O O O j O O O 0 | 2a 2b | Na 0.5 Li 0.25 Hf 0.25
1 3 b O O O g O O O c O O O 0 | 2g 1d 1c | Sc 0.5 Mo 0.25 As 0.25
1 3 b O O O g O O O c O O O 0 | 1b 1a 2h 4i 1d | La 0.11 Er 0.11 Zn 0.22 Au 0.56
1 2 a D D O c O O O 0 | 4i 8j | Pa 0.14 Ge 0.14 Se 0.14 O 0.57
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | La 0.5 Cu 0.25 Ge 0.25
0 3 b O O O g O O O j O O O 0 | 1a 1b | Zn 0.25 Pt 0.5 Pb 0.25
1 2 n O O O e O O O 0 | 2d 1a 1b 6i | Ce 0.25 In 0.08 Ga 0.17 Au 0.5
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4a 4b | Mg 0.5 Fe 0.25 S 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a 4d | Sr 0.25 La 0.25 Bi 0.5
1 2 a D D O c O O O 0 | 4i 2b 2d | K 0.17 Tl 0.08 Ag 0.25 Cl 0.5
1 2 a D D O c O O O 0 | 2c 2d 4e | Te 0.25 As 0.25 Ir 0.5
0 4 b O O O g D D D c D D D h D D D 1 Y B Y | 2b 2a 8g | Ac 0.17 Ge 0.17 O 0.67
1 3 a E C C n O O O e O O O 0 | 6c 3a 9d 18h | Sr 0.11 Nd 0.06 As 0.17 Pt 0.67
1 3 a D D O b O O O c O O O 0 | 4l 2d 2a 8n 4h 4g | Er 0.17 Pb 0.08 W 0.08 O 0.67
1 3 a D D O b O O O c O O O 0 | 4e 2d 2c | Sc 0.5 Ge 0.25 Ir 0.25
1 1 c O O O 0 | 2n 2m 1b | Na 0.15 Ca 0.23 F 0.62
1 3 b O O O g O O O c O O O 0 | 1a 1b 2h 4i 1d | Pu 0.22 Hf 0.22 O 0.56
1 2 a D D O c O O O 0 | 4i 2c 2b | As 0.5 Rh 0.25 Pt 0.25
0 2 b O O O j O O O 0 | 1d 1a | Sn 0.25 Mo 0.25 Br 0.5
0 3 b O O O m O O O j O O O 0 | 2g 1a 1c 1d 1b | Li 0.25 Si 0.25 Cu 0.12 Ni 0.12 Pt 0.25
1 1 c O D D 0 | 4e 2c | Co 0.01 Ni 0.02 P 0.01 H 0.39 C 0.37 N 0.1 Cl 0.06 O 0.0 F 0.05
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Rb 0.25 Ba 0.5 B 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Mg 0.2 Zn 0.2 Br 0.6
1 2 a D D O c O O O 0 | 2a 2d 4i | Zr 0.17 Te 0.17 Se 0.67
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 2a | Sn 0.25 Pd 0.5 Au 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4c 4a | Si 0.67 Ag 0.17 P 0.17
0 3 b O O O g O O O j O O O 0 | 1a 1b | Hf 0.5 Nb 0.25 As 0.25
0 1 j O O O 0 | 1a 1b | Sb 0.25 P 0.5 Se 0.25
0 3 b O O O g O O O j O O O 0 | 1a 1b | K 0.25 Na 0.5 Mo 0.25
0 0 0 | 1a | Y 0.22 Ti 0.33 Si 0.42 Pt 0.03
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Mn 0.2 Rh 0.6 Cl 0.2
1 3 a D D D b O O O c O O O 0 | 4i 2d 8l 4h 4j | Pa 0.27 Ga 0.36 Tc 0.36
0 3 b O O O c D D O h D D O 1 B B O | 2a 4e 2b | Fe 0.25 As 0.75
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4c 4d 4a | Ba 0.5 Tc 0.25 Ni 0.25
1 2 a D D O c O O O 0 | 2c 2b 4i | Ti 0.25 Re 0.25 Hg 0.5
1 2 n O O O e O O O 0 | 1a 2d 2c | Li 0.14 Ac 0.29 Cl 0.29 O 0.29
1 3 b O O O g O O O c O O O 0 | 2g 1a 2h 1d | Er 0.4 Sc 0.1 Rh 0.5
0 3 a O D D b O O O j O O O 0 | 2b 4c | Tl 0.14 In 0.43 As 0.43
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Sc 0.25 Pa 0.25 Pd 0.5
1 1 c O D O 0 | 4f 2e 2b | Ce 0.67 Cd 0.17 Hg 0.17
1 4 a D D D b O O O g O O O c O O D 0 | 16l 4c 8h 4a | Eu 0.62 P 0.25 Pb 0.12
0 2 b O O D j D O O 0 | 4a | Al 0.25 Co 0.25 N 0.25 O 0.25
0 2 a D D O c O O O 0 | 4c 2b 2a | Ti 0.53 Si 0.44 Pd 0.03
1 2 b O O O c D D D 0 | 2a 4g 2d | Pr 0.17 Dy 0.33 Ho 0.33 Tm 0.17
1 4 a D D D b O O O g O O O c O O D 0 | 4a 8h 4b 16l 4c | Rb 0.11 Pm 0.22 Cd 0.11 O 0.56
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Li 0.25 Ca 0.5 V 0.25
1 1 c O D D 0 | 4e | B 0.01 P 0.01 H 0.32 Ir 0.01 C 0.46 N 0.01 F 0.18
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Pu 0.5 Mg 0.25 Np 0.25
1 3 b O O O g O O O c O O O 0 | 2g 1c 1d | Hf 0.5 Ni 0.25 Ag 0.25
1 1 c O O O 0 | 2m 1e 1f | Na 0.5 Tc 0.25 Ni 0.25
0 4 b O O O g D D O c D D D h D D O 1 Y B O | 16g 4b 8f 4c | Ce 0.62 Ir 0.25 Ru 0.12
1 3 a D D D b O O O c O O O 0 | 2d 2b 4i | La 0.25 Y 0.25 Re 0.5
1 3 b O O O g O O O c D D O 0 | 4h 4g 2a | As 0.4 Pd 0.4 Au 0.2
0 3 b O O O g O O O j O O O 0 | 1a 1b | Zr 0.5 Co 0.25 Re 0.25
0 2 a D D O j O O O 0 | 2a | Cd 0.25 W 0.5 Au 0.25
1 3 b O O O g O O O c D D O 0 | 2a 4h 2d 8k 2b | Sr 0.11 Sm 0.22 Au 0.11 O 0.56
0 2 b O O O j O O O 0 | 1c 1d 1a 1b | Sn 0.25 B 0.25 Rh 0.5
1 3 a D D O b O O D c O O D 0 | 4a 4c 8f | Co 0.17 Cu 0.17 Ge 0.17 S 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4b 4c | Mg 0.25 Zr 0.25 Re 0.25 W 0.25
0 2 n O O O k O O O 0 | 1b 1c 1a | La 0.33 Y 0.33 Hf 0.33
1 3 a D D O b O O O c O O O 0 | 2a 4i 4j 2d 8n 4l | Nb 0.08 V 0.42 Fe 0.5
0 3 b O O O g O O O j O O O 0 | 1a 1b | Bi 0.5 Pt 0.25 Br 0.25
